Job_ID,Job_Title,Industry,Skills_Required,Education_Required,Experience_Level,Location,Salary_Range,Demand_Level,,,,,
908,Medical Officer,Healthcare,"General Medicine, Patient Care",MBBS,Senior-level,Jaffna,200000-250000,High,,,,,
909,Business Analyst,IT,"Requirements Analysis, Agile",Bachelors in Business Information Systems,Mid-level,Colombo,130000-160000,High,,,,,
910,English Teacher,Education,"English, Communication",Bachelors in English,Entry-level,Matara,80000-100000,Medium,,,,,
911,DevOps Engineer,IT,"AWS, Docker",Bachelors in Computer Science,Mid-level,Colombo,160000-210000,High,,,,,
912,Pharmacist,Healthcare,"Drug Dispensing, Inventory",Bachelors in Pharmacy,Mid-level,Jaffna,90000-120000,Medium,,,,,
913,Full Stack Developer,IT,"React, Python",Bachelors in Software Engineering,Mid-level,Colombo,150000-190000,High,,,,,
914,Accountant,Finance,"Auditing, Financial Reporting",Bachelors in Accounting,Entry-level,Galle,90000-120000,Medium,,,,,
915,Project Manager,IT,"Agile, Risk Management",Bachelors in IT Management,Senior-level,Colombo,180000-220000,High,,,,,
916,Science Teacher,Education,"Physics, Teaching",Bachelors in Science,Entry-level,Matara,80000-100000,Medium,,,,,
917,Cloud Engineer,IT,"Azure, Kubernetes",Bachelors in IT,Senior-level,Colombo,180000-220000,High,,,,,
918,Registered Nurse,Healthcare,"Patient Care, Nursing",Diploma in Nursing,Mid-level,Jaffna,90000-120000,High,,,,,
919,Data Scientist,IT,"Machine Learning, Python",Masters in Data Science,Mid-level,Kandy,180000-220000,High,,,,,
920,HR Specialist,Human Resources,"Recruitment, Onboarding",Bachelors in HR Management,Entry-level,Kandy,90000-120000,Medium,,,,,
921,Software Engineer,IT,"Java, Spring",Bachelors in Computer Science,Mid-level,Colombo,150000-200000,High,,,,,
922,Lab Technician,Healthcare,"Sample Analysis, Lab Safety",Diploma in Medical Lab Technology,Entry-level,Jaffna,80000-100000,Medium,,,,,
923,Network Engineer,IT,"Cisco, Network Security",Bachelors in IT,Mid-level,Galle,120000-160000,Medium,,,,,
924,Business Analyst,IT,"Data Analysis, UML",Bachelors in Business Information Systems,Mid-level,Colombo,130000-160000,High,,,,,
925,Mathematics Teacher,Education,"Mathematics, Teaching",Bachelors in Mathematics,Entry-level,Matara,80000-100000,Medium,,,,,
926,Cybersecurity Analyst,IT,"SIEM, Threat Hunting",Bachelors in Cybersecurity,Mid-level,Colombo,140000-180000,High,,,,,
927,Financial Analyst,Finance,"Financial Modeling, Excel",Bachelors in Finance,Entry-level,Galle,100000-120000,Medium,,,,,
928,Web Developer,IT,"HTML, CSS, React",Bachelors in Software Engineering,Entry-level,Colombo,110000-140000,High,,,,,
929,Physiotherapist,Healthcare,"Rehabilitation, Therapy",Bachelors in Physiotherapy,Mid-level,Jaffna,90000-120000,Medium,,,,,
930,Project Manager,IT,"Scrum, Leadership",Bachelors in IT Management,Senior-level,Colombo,180000-220000,High,,,,,
931,School Principal,Education,"Leadership, Administration",Masters in Education,Senior-level,Kandy,120000-150000,Medium,,,,,
932,UI/UX Designer,IT,"Figma, User Testing",Bachelors in Design,Entry-level,Colombo,100000-140000,High,,,,,
933,Pharmacist,Healthcare,"Pharmacy, Patient Counseling",Bachelors in Pharmacy,Mid-level,Jaffna,90000-120000,Medium,,,,,
934,Data Engineer,IT,"ETL, Big Data",Bachelors in Data Science,Mid-level,Kandy,140000-180000,High,,,,,
935,Accountant,Finance,"Taxation, Financial Reporting",Bachelors in Accounting,Mid-level,Galle,100000-130000,Medium,,,,,
936,Software Engineer,IT,"Python, SQL",Bachelors in Computer Science,Mid-level,Colombo,150000-200000,High,,,,,
937,Registered Nurse,Healthcare,"Patient Care, Communication",Diploma in Nursing,Mid-level,Jaffna,90000-120000,High,,,,,
938,Lecturer,Education,"Teaching, Research",Masters in Education,Mid-level,Matara,100000-130000,Medium,,,,,
939,DevOps Engineer,IT,"AWS, Terraform",Bachelors in Computer Science,Mid-level,Colombo,160000-210000,High,,,,,
940,HR Specialist,Human Resources,"Employee Relations, Recruitment",Bachelors in HR Management,Entry-level,Kandy,90000-120000,Medium,,,,,
941,Full Stack Developer,IT,"Node.js, React",Bachelors in Software Engineering,Mid-level,Colombo,150000-190000,High,,,,,
942,Lab Technician,Healthcare,"Lab Testing, Data Entry",Diploma in Medical Lab Technology,Entry-level,Jaffna,80000-100000,Medium,,,,,
943,Network Administrator,IT,"Networking, Cybersecurity",Diploma in IT,Mid-level,Galle,120000-160000,Medium,,,,,
944,Data Analyst,IT,"SQL, Tableau",Bachelors in Data Science,Entry-level,Kandy,100000-130000,Medium,,,,,
945,Business Analyst,IT,"Requirements Gathering, SQL",Bachelors in Business Information Systems,Mid-level,Colombo,130000-160000,High,,,,,
946,English Teacher,Education,"English, Lesson Planning",Bachelors in English,Entry-level,Matara,80000-100000,Medium,,,,,
947,Medical Officer,Healthcare,"Clinical Skills, Diagnosis",MBBS,Senior-level,Jaffna,200000-250000,High,,,,,
948,Web Developer,IT,"JavaScript, Vue.js",Bachelors in Software Engineering,Entry-level,Colombo,110000-140000,High,,,,,
949,Pharmacist,Healthcare,"Drug Dispensing, Patient Care",Bachelors in Pharmacy,Mid-level,Jaffna,90000-120000,Medium,,,,,
950,Project Manager,IT,"Agile, Budget Management",Bachelors in IT Management,Senior-level,Colombo,180000-220000,High,,,,,
951,Science Teacher,Education,"Biology, Teaching",Bachelors in Science,Entry-level,Matara,80000-100000,Medium,,,,,
952,Cloud Engineer,IT,"Google Cloud, DevOps",Bachelors in IT,Senior-level,Colombo,180000-220000,High,,,,,
953,Registered Nurse,Healthcare,"Patient Monitoring, Nursing",Diploma in Nursing,Mid-level,Jaffna,90000-120000,High,,,,,
954,Data Scientist,IT,"Python, Machine Learning",Masters in Data Science,Mid-level,Kandy,180000-220000,High,,,,,
955,Accountant,Finance,"Financial Analysis, Tally",Bachelors in Accounting,Entry-level,Galle,90000-120000,Medium,,,,,
956,Software Engineer,IT,"C#, .NET",Bachelors in Computer Science,Mid-level,Colombo,150000-200000,High,,,,,
957,HR Manager,Human Resources,"HR Strategy, Recruitment",Bachelors in HR Management,Senior-level,Kandy,140000-180000,Medium,,,,,
958,Lab Technician,Healthcare,"Sample Processing, Lab Safety",Diploma in Medical Lab Technology,Entry-level,Jaffna,80000-100000,Medium,,,,,
959,Cybersecurity Analyst,IT,"Penetration Testing, SIEM",Bachelors in Cybersecurity,Mid-level,Colombo,140000-180000,High,,,,,
960,Mathematics Teacher,Education,"Mathematics, Teaching",Bachelors in Mathematics,Entry-level,Matara,80000-100000,Medium,,,,,
961,Full Stack Developer,IT,"Python, React",Bachelors in Software Engineering,Mid-level,Colombo,150000-190000,High,,,,,
962,Physiotherapist,Healthcare,"Physical Therapy, Rehabilitation",Bachelors in Physiotherapy,Mid-level,Jaffna,90000-120000,Medium,,,,,
963,Business Analyst,IT,"Data Analysis, Agile",Bachelors in Business Information Systems,Mid-level,Colombo,130000-160000,High,,,,,
964,Financial Analyst,Finance,"Budgeting, Financial Modeling",Bachelors in Finance,Entry-level,Galle,100000-120000,Medium,,,,,
965,Web Developer,IT,"PHP, Laravel",Bachelors in Software Engineering,Entry-level,Colombo,110000-140000,High,,,,,
966,Pharmacist,Healthcare,"Pharmacy, Patient Counseling",Bachelors in Pharmacy,Mid-level,Jaffna,90000-120000,Medium,,,,,
967,DevOps Engineer,IT,"Docker, Jenkins",Bachelors in Computer Science,Mid-level,Colombo,160000-210000,High,,,,,
968,English Teacher,Education,"English, Communication",Bachelors in English,Entry-level,Matara,80000-100000,Medium,,,,,
969,Data Engineer,IT,"Apache Spark, ETL",Bachelors in Data Science,Mid-level,Kandy,140000-180000,High,,,,,
970,Registered Nurse,Healthcare,"Patient Care, Nursing",Diploma in Nursing,Mid-level,Jaffna,90000-120000,High,,,,,
971,Project Manager,IT,"PMP, Stakeholder Management",Bachelors in IT Management,Senior-level,Colombo,180000-220000,High,,,,,
972,Science Teacher,Education,"Chemistry, Teaching",Bachelors in Science,Entry-level,Matara,80000-100000,Medium,,,,,
973,Cloud Engineer,IT,"AWS, Infrastructure",Bachelors in IT,Senior-level,Colombo,180000-220000,High,,,,,
974,Accountant,Finance,"Taxation, Auditing",Bachelors in Accounting,Mid-level,Galle,100000-130000,Medium,,,,,
975,Software Engineer,IT,"Python, Django",Bachelors in Computer Science,Mid-level,Colombo,150000-200000,High,,,,,
976,HR Specialist,Human Resources,"Recruitment, Training",Bachelors in HR Management,Entry-level,Kandy,90000-120000,Medium,,,,,
977,Lab Technician,Healthcare,"Lab Testing, Precision",Diploma in Medical Lab Technology,Entry-level,Jaffna,80000-100000,Medium,,,,,
978,UI/UX Designer,IT,"Figma, Prototyping",Bachelors in Design,Entry-level,Colombo,100000-140000,High,,,,,
979,Lecturer,Education,"Teaching, Academic Writing",Masters in Education,Mid-level,Matara,100000-130000,Medium,,,,,
980,Network Engineer,IT,"Cisco, Troubleshooting",Bachelors in IT,Mid-level,Galle,120000-160000,High,,,,,
981,Data Analyst,IT,"SQL, Python",Bachelors in Data Science,Entry-level,Kandy,100000-130000,Medium,,,,,
982,Medical Officer,Healthcare,"Clinical Skills, Patient Care",MBBS,Senior-level,Jaffna,200000-250000,High,,,,,
983,Business Analyst,IT,"Requirements Analysis, SQL",Bachelors in Business Information Systems,Mid-level,Colombo,130000-160000,High,,,,,
984,English Teacher,Education,"English, Lesson Planning",Bachelors in English,Entry-level,Matara,80000-100000,Medium,,,,,
985,DevOps Engineer,IT,"AWS, Kubernetes",Bachelors in Computer Science,Mid-level,Colombo,160000-210000,High,,,,,
986,Pharmacist,Healthcare,"Drug Dispensing, Counseling",Bachelors in Pharmacy,Mid-level,Jaffna,90000-120000,Medium,,,,,
987,Full Stack Developer,IT,"React, Node.js",Bachelors in Software Engineering,Mid-level,Colombo,150000-190000,High,,,,,
988,Accountant,Finance,"Financial Reporting, Tally",Bachelors in Accounting,Entry-level,Galle,90000-120000,Medium,,,,,
989,Project Manager,IT,"Agile, Team Leadership",Bachelors in IT Management,Senior-level,Colombo,180000-220000,High,,,,,
990,Science Teacher,Education,"Physics, Teaching",Bachelors in Science,Entry-level,Matara,80000-100000,Medium,,,,,
991,Cloud Engineer,IT,"Azure, Terraform",Bachelors in IT,Senior-level,Colombo,180000-220000,High,,,,,
992,Registered Nurse,Healthcare,"Patient Care, Nursing",Diploma in Nursing,Mid-level,Jaffna,90000-120000,High,,,,,
993,Data Scientist,IT,"Python, TensorFlow",Masters in Data Science,Mid-level,Kandy,180000-220000,High,,,,,
994,HR Specialist,Human Resources,"Recruitment, Employee Relations",Bachelors in HR Management,Entry-level,Kandy,90000-120000,Medium,,,,,
995,Software Engineer,IT,"Java, Spring Boot",Bachelors in Computer Science,Mid-level,Colombo,150000-200000,High,,,,,
996,Lab Technician,Healthcare,"Sample Analysis, Lab Safety",Diploma in Medical Lab Technology,Entry-level,Jaffna,80000-100000,Medium,,,,,
997,Cybersecurity Analyst,IT,"Threat Analysis, SIEM",Bachelors in Cybersecurity,Mid-level,Colombo,140000-180000,High,,,,,
998,Mathematics Teacher,Education,"Mathematics, Teaching",Bachelors in Mathematics,Entry-level,Matara,80000-100000,Medium,,,,,
999,Web Developer,IT,"HTML, CSS, JavaScript",Bachelors in Software Engineering,Entry-level,Colombo,110000-140000,High,,,,,
1000,Medical Officer,Healthcare,"Clinical Skills, Diagnosis",MBBS,Senior-level,Jaffna,200000-250000,High,,,,,
